name	class	type	lon	lat	place_rank	importance	display_name	west	south	east	north
Dicken	place	hamlet	9.327695460896848	47.468401973647545	19	0.275	Waldkirch, Wahlkreis St. Gallen, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.327695460896848	47.468401973647545	9.327695460896848	47.468401973647545
Dicken	place	village	9.19085996957989	47.337466671612475	19	0.275	Mogelsberg, Neckertal, Wahlkreis Toggenburg, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.19085996957989	47.337466671612475	9.19085996957989	47.337466671612475
Dickihof	place	hamlet	8.723348842698156	47.64802858940784	19	0.275	Schlatt (TG), Bezirk Frauenfeld, Thurgau, Schweiz, Suisse, Svizzera, Svizra	8.723348842698156	47.64802858940784	8.723348842698156	47.64802858940784
Diebja	place	hamlet	7.855375946990591	46.26758705568098	19	0.275	Zeneggen, Visp, Valais - Wallis, Schweiz, Suisse, Svizzera, Svizra	7.855375946990591	46.26758705568098	7.855375946990591	46.26758705568098
Dieboldswil	place	hamlet	8.060997861977143	47.21761886727627	19	0.275	Triengen, Luzern, Schweiz, Suisse, Svizzera, Svizra	8.060997861977143	47.21761886727627	8.060997861977143	47.21761886727627
Diegenstal	place	hamlet	8.139226667209728	47.20084349390287	19	0.275	Geuensee, Luzern, Schweiz, Suisse, Svizzera, Svizra	8.139226667209728	47.20084349390287	8.139226667209728	47.20084349390287
Diegten	boundary	administrative	7.810255905427569	47.408621569661776	16	0.35	Diegten, Bezirk Waldenburg, Basel-Landschaft, Schweiz, Suisse, Svizzera, Svizra	7.787557633137568	47.38945718624586	7.83899343341892	47.4276287923932
Diegten	place	village	7.809076996069109	47.40993694172676	19	0.275	Diegten, Bezirk Waldenburg, Basel-Landschaft, Schweiz, Suisse, Svizzera, Svizra	7.809076996069109	47.40993694172676	7.809076996069109	47.40993694172676
Dielsdorf	boundary	administrative	8.45513551483982	47.475553161978084	16	0.35	Dielsdorf, Bezirk Dielsdorf, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.426061428777672	47.46147206756078	8.475628651384568	47.489612379628106
Dielsdorf	place	village	8.45574007153445	47.48130691941153	19	0.275	Dielsdorf, Bezirk Dielsdorf, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.45574007153445	47.48130691941153	8.45574007153445	47.48130691941153
Diemberg	place	hamlet	8.938351364621328	47.257656033612946	19	0.275	Eschenbach (SG), Wahlkreis See-Gaster, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	8.938351364621328	47.257656033612946	8.938351364621328	47.257656033612946
Diemerswil	boundary	administrative	7.419263807892721	47.0191265153101	16	0.35	Diemerswil, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.401938035537199	47.01134023017608	7.437057455462934	47.027412948606454
Diemerswil	place	village	7.428221756051614	47.01948299765205	19	0.275	Diemerswil, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.428221756051614	47.01948299765205	7.428221756051614	47.01948299765205
Diemtigen	boundary	administrative	7.517891726702855	46.59152967606451	16	0.35	Diemtigen, Verwaltungskreis Frutigen-Niedersimmental, Verwaltungsregion Oberland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.433040679824131	46.51463627564552	7.627238647518396	46.668407821419756
Diemtigen	place	village	7.566571438176879	46.64968658922462	19	0.275	Diemtigen, Verwaltungskreis Frutigen-Niedersimmental, Verwaltungsregion Oberland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.566571438176879	46.64968658922462	7.566571438176879	46.64968658922462
Diepflingen	boundary	administrative	7.842279824387576	47.44487908440041	16	0.35	Diepflingen, Bezirk Sissach, Basel-Landschaft, Schweiz, Suisse, Svizzera, Svizra	7.8313587769133335	47.438377074470644	7.8531886893574665	47.451575219207676
Diepflingen	place	village	7.837781745496158	47.44648874508582	19	0.275	Diepflingen, Bezirk Sissach, Basel-Landschaft, Schweiz, Suisse, Svizzera, Svizra	7.837781745496158	47.44648874508582	7.837781745496158	47.44648874508582
Diepoldsau	boundary	administrative	9.647456455119109	47.3865890247084	16	0.35	Diepoldsau, Wahlkreis Rheintal, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.616565180917265	47.36508068397954	9.674135696131316	47.40462591641894
Diepoldsau	place	village	9.65560414640501	47.38595128760546	19	0.275	Diepoldsau, Wahlkreis Rheintal, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.65560414640501	47.38595128760546	9.65560414640501	47.38595128760546
Dierikon	boundary	administrative	8.371835490484688	47.09404572607463	16	0.35	Dierikon, Luzern, Schweiz, Suisse, Svizzera, Svizra	8.358173461309264	47.08420268953992	8.389274932129752	47.103867975489486
Dierikon	place	village	8.369176720881285	47.0971572561707	19	0.275	Dierikon, Luzern, Schweiz, Suisse, Svizzera, Svizra	8.369176720881285	47.0971572561707	8.369176720881285	47.0971572561707
Dieselbach	place	hamlet	9.131669316301412	47.387512417071534	19	0.275	Mogelsberg, Neckertal, Wahlkreis Toggenburg, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.131669316301412	47.387512417071534	9.131669316301412	47.387512417071534
Diessbach bei Büren	boundary	administrative	7.364524668728356	47.106753026561805	16	0.35	Diessbach bei Büren, Verwaltungskreis Seeland, Verwaltungsregion Seeland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.347320045716003	47.08947339789349	7.38263124358636	47.12393743681006
Diessbach bei Büren	place	village	7.363500639240215	47.10800452852464	19	0.275	Diessbach bei Büren, Verwaltungskreis Seeland, Verwaltungsregion Seeland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.363500639240215	47.10800452852464	7.363500639240215	47.10800452852464
Diesse	place	village	7.11669114170644	47.11374814385527	19	0.275	Plateau de Diesse, Verwaltungskreis Berner Jura, Verwaltungsregion Berner Jura, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.11669114170644	47.11374814385527	7.11669114170644	47.11374814385527
Diessenhofen	boundary	administrative	8.72623283881647	47.678928852642656	16	0.35	Diessenhofen, Bezirk Frauenfeld, Thurgau, Schweiz, Suisse, Svizzera, Svizra	8.701398985219612	47.66487655006273	8.806070431850799	47.69284989461889
Diessenhofen	place	village	8.749267279872273	47.687531660874335	19	0.275	Diessenhofen, Bezirk Frauenfeld, Thurgau, Schweiz, Suisse, Svizzera, Svizra	8.749267279872273	47.687531660874335	8.749267279872273	47.687531660874335
Dieterswald	place	hamlet	7.590414097030078	47.0094068603901	19	0.275	Krauchthal, Verwaltungskreis Emmental, Verwaltungsregion Emmental-Oberaargau, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.590414097030078	47.0094068603901	7.590414097030078	47.0094068603901
Dieterswil	place	hamlet	8.907073538558079	47.287526454314346	19	0.275	Wald (ZH), Bezirk Hinwil, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.907073538558079	47.287526454314346	8.907073538558079	47.287526454314346
Dieterswil	place	village	7.424737817997539	47.055740763847815	19	0.275	Rapperswil (BE), Verwaltungskreis Seeland, Verwaltungsregion Seeland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.424737817997539	47.055740763847815	7.424737817997539	47.055740763847815
Dietfurt	place	village	9.079940736142191	47.34575805023169	19	0.275	Bütschwil, Bütschwil-Ganterschwil, Wahlkreis Toggenburg, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.079940736142191	47.34575805023169	9.079940736142191	47.34575805023169
Dietikon	boundary	administrative	8.38884954892881	47.40136372161335	16	0.35	Dietikon, Bezirk Dietikon, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.36248385501625	47.3747727624381	8.433855257624543	47.42796172158725
Dietikon	place	town	8.402089353339505	47.40688266002938	18	0.3	Dietikon, Bezirk Dietikon, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.402089353339505	47.40688266002938	8.402089353339505	47.40688266002938
Dietingen	place	hamlet	8.812293156766799	47.586718655731	19	0.275	Uesslingen-Buch, Bezirk Frauenfeld, Thurgau, Schweiz, Suisse, Svizzera, Svizra	8.812293156766799	47.586718655731	8.812293156766799	47.586718655731
Dietisberg	place	hamlet	7.8289383347339205	47.3990025813989	19	0.275	Diegten, Bezirk Waldenburg, Basel-Landschaft, Schweiz, Suisse, Svizzera, Svizra	7.8289383347339205	47.3990025813989	7.8289383347339205	47.3990025813989
Dietisberg	place	hamlet	8.436580130527231	47.12297452377351	19	0.275	Meierskappel, Luzern, Schweiz, Suisse, Svizzera, Svizra	8.436580130527231	47.12297452377351	8.436580130527231	47.12297452377351
Dietlikon	boundary	administrative	8.61416794479759	47.42244642929907	16	0.35	Dietlikon, Bezirk Bülach, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.596177685740258	47.406126360906036	8.629015216346032	47.43920319484744
Dietlikon	place	village	8.615597884841037	47.42228809514811	19	0.275	Dietlikon, Bezirk Bülach, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.615597884841037	47.42228809514811	8.615597884841037	47.42228809514811
Dietlismühle	place	hamlet	8.954611185954786	47.5431496068541	19	0.275	Dietlismühle, Thundorf, Bezirk Frauenfeld, Thurgau, Schweiz, Suisse, Svizzera, Svizra	8.953882360649601	47.54285095964402	8.955090276715936	47.54338916164681
Dietrüti	place	hamlet	9.156118824944372	47.47291043172651	19	0.275	Niederhelfenschwil, Wahlkreis Wil, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.156118824944372	47.47291043172651	9.156118824944372	47.47291043172651
Dietschwil	place	hamlet	9.015284327623306	47.42208315761553	19	0.275	Kirchberg (SG), Wahlkreis Toggenburg, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.015284327623306	47.42208315761553	9.015284327623306	47.42208315761553
Dietwil	boundary	administrative	8.396568212282503	47.14965969554042	16	0.35	Dietwil, Bezirk Muri, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.373954992423393	47.137480077767535	8.414887262199983	47.161755075186406
Dietwil	place	village	8.393095152139152	47.14837026546571	19	0.275	Dietwil, Bezirk Muri, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.393095152139152	47.14837026546571	8.393095152139152	47.14837026546571
Diganengo	place	hamlet	8.932807070948172	46.3788447503688	19	0.275	Pollegio, Circolo di Giornico, Distretto di Leventina, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.932807070948172	46.3788447503688	8.932807070948172	46.3788447503688
Digg	place	hamlet	9.354659624310898	46.824031767795304	19	0.275	Trin, Imboden, Graubünden - Grigioni - Grischun, Schweiz, Suisse, Svizzera, Svizra	9.354659624310898	46.824031767795304	9.354659624310898	46.824031767795304
Dillhaus	place	hamlet	8.858688667212844	47.380658283389465	19	0.275	Bauma, Bezirk Pfäffikon, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.858688667212844	47.380658283389465	8.858688667212844	47.380658283389465
Dingenhart	place	hamlet	8.936024334912528	47.54474711377995	19	0.275	Dingenhart, Matzingen, Bezirk Frauenfeld, Thurgau, Schweiz, Suisse, Svizzera, Svizra	8.932272892258936	47.54305363406276	8.9384283943115	47.54639038589712
Dinhard	boundary	administrative	8.765099423300718	47.55921888870417	16	0.35	Dinhard, Bezirk Winterthur, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.741979131243852	47.54353157018173	8.785556897300069	47.57470269461757
Dinhard	place	village	8.76781425230044	47.555704021427395	19	0.275	Dinhard, Bezirk Winterthur, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.76781425230044	47.555704021427395	8.76781425230044	47.555704021427395
Dino	place	neighbourhood	8.981686390761638	46.05246626510402	22	0.19999999999999996	Lugano, Circolo di Sonvico, Distretto di Lugano, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.981686390761638	46.05246626510402	8.981686390761638	46.05246626510402
Dintikon	boundary	administrative	8.22330224272641	47.361659484470735	16	0.35	Dintikon, Bezirk Lenzburg, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.206703083232327	47.34558789759727	8.23630318755636	47.3774931929321
Dintikon	place	village	8.227791364883673	47.36364318758528	19	0.275	Dintikon, Bezirk Lenzburg, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.227791364883673	47.36364318758528	8.227791364883673	47.36364318758528
Diolly	place	neighbourhood	7.344251933878383	46.238852466678615	22	0.19999999999999996	Savièse, Sion, Valais - Wallis, Schweiz, Suisse, Svizzera, Svizra	7.344251933878383	46.238852466678615	7.344251933878383	46.238852466678615
Dippishausen	place	hamlet	9.169016143176492	47.61708335726256	19	0.275	Kemmental, Bezirk Kreuzlingen, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.169016143176492	47.61708335726256	9.169016143176492	47.61708335726256
Dirinella	place	hamlet	8.757097821455034	46.10452173948699	19	0.275	Gambarogno, Circolo del Gambarogno, Distretto di Locarno, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.757097821455034	46.10452173948699	8.757097821455034	46.10452173948699
Disentis/Mustér	boundary	administrative	8.852931605454254	46.742770599542084	16	0.35	Disentis/Mustér, Surselva, Graubünden - Grigioni - Grischun, Schweiz, Suisse, Svizzera, Svizra	8.771521568074064	46.67092616422823	8.914858566406622	46.81442627439653
Disentis/Mustér	place	village	8.854978417773083	46.704174743365634	19	0.275	Disentis/Mustér, Surselva, Graubünden - Grigioni - Grischun, Schweiz, Suisse, Svizzera, Svizra	8.854978417773083	46.704174743365634	8.854978417773083	46.704174743365634
Disra	place	hamlet	8.942553296501247	46.50754585611297	19	0.275	Blenio, Circolo d'Olivone, Distretto di Blenio, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.942553296501247	46.50754585611297	8.942553296501247	46.50754585611297
Distretto di Bellinzona	boundary	administrative	9.024266802182801	46.20275349563851	12	0.45	Distretto di Bellinzona, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.916960999179622	46.114904570586084	9.159702256189092	46.291347488064055
Distretto di Blenio	boundary	administrative	8.944854297347568	46.50387395388026	12	0.45	Distretto di Blenio, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.767879547326148	46.375270874493694	9.103089624869712	46.63248826501707
Distretto di Leventina	boundary	administrative	8.795144374412466	46.44587839235628	12	0.45	Distretto di Leventina, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.382040762957786	46.3050161928452	8.966250026420196	46.58678627323958
Distretto di Locarno	boundary	administrative	8.550206142784406	46.23993008606014	12	0.45	Distretto di Locarno, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.463898261712272	46.074072380733426	8.942714564318322	46.40606514856286
Distretto di Lugano	boundary	administrative	8.915372612621344	46.026026180185916	12	0.45	Distretto di Lugano, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.785922096821336	45.90495407316271	9.089550755768698	46.14727003240515
Distretto di Mendrisio	boundary	administrative	9.000179787589959	45.87629886078342	12	0.45	Distretto di Mendrisio, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.912081138971045	45.81799492904168	9.089088745265768	45.934707147219655
Distretto di Riviera	boundary	administrative	8.98980188185817	46.31840293040365	12	0.45	Circolo della Riviera, Distretto di Riviera, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.898970249846059	46.235726854985245	9.09562579155079	46.40051205389139
Distretto di Vallemaggia	boundary	administrative	8.579188296384515	46.345105452710115	12	0.45	Distretto di Vallemaggia, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.427749963171976	46.1896537963543	8.800292869812324	46.50059776129634
District d'Aigle	boundary	administrative	7.068938320778756	46.31469083694519	12	0.45	District d'Aigle, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.858819878916505	46.18706789540624	7.230005252518879	46.44326277756145
District de Boudry	boundary	administrative	6.789435064232874	46.940854710914216	12	0.45	District de Boudry, Neuchâtel, Schweiz, Suisse, Svizzera, Svizra	6.7167058840760205	46.867897284587464	6.899626923059685	47.01377928018055
District de Delémont	boundary	administrative	7.368318591225968	47.36206508476528	12	0.45	District de Delémont, Jura, Schweiz, Suisse, Svizzera, Svizra	7.123178483305652	47.284164640589516	7.558340828355654	47.44001506598883
District de la Broye	boundary	administrative	6.840134130416821	46.84293530638446	12	0.45	District de la Broye, Fribourg - Freiburg, Schweiz, Suisse, Svizzera, Svizra	6.742310586614337	46.71736953534139	7.055538536352145	46.95271007476283
District de la Broye-Vully	boundary	administrative	6.908532743988879	46.743845997719276	12	0.45	District de la Broye-Vully, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.709925594960907	46.58110728238243	7.093409818908782	46.98048108017636
District de La Chaux-de-Fonds	boundary	administrative	6.812388430348282	47.089683196929926	12	0.45	District de La Chaux-de-Fonds, Neuchâtel, Schweiz, Suisse, Svizzera, Svizra	6.736009071808497	47.013713733697756	6.88880295239656	47.16558912533604
District de la Glâne	boundary	administrative	6.949579805120756	46.682487155637396	12	0.45	District de la Glâne, Fribourg - Freiburg, Schweiz, Suisse, Svizzera, Svizra	6.794778534452491	46.57406707044993	7.040687061214157	46.79044875072126
District de la Gruyère	boundary	administrative	7.131213246172987	46.57921707939778	12	0.45	District de la Gruyère, Fribourg - Freiburg, Schweiz, Suisse, Svizzera, Svizra	6.941856627628482	46.43790699289067	7.320703647464654	46.720514173954975
District de la Riviera-Pays-d’Enhaut	boundary	administrative	7.128697936557819	46.46468109665024	12	0.45	District de la Riviera-Pays-d’Enhaut, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.797332584168515	46.37539593248906	7.249189584864354	46.55406734656371
District de la Sarine	boundary	administrative	7.081877180861387	46.76769783475643	12	0.45	District de la Sarine, Fribourg - Freiburg, Schweiz, Suisse, Svizzera, Svizra	6.974310099430852	46.68444416239034	7.220327590933748	46.85078177358326
District de Lausanne	boundary	administrative	6.6445209696459475	46.55347969133222	12	0.45	District de Lausanne, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.575473581630348	46.50430055084226	6.720813687183295	46.602577275904295
District de Lavaux-Oron	boundary	administrative	6.748819661802237	46.53624402574604	12	0.45	District de Lavaux-Oron, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.63934309707932	46.472052268029586	6.902278789585722	46.600549190612426
District de la Veveyse	boundary	administrative	6.94014017108281	46.550774432082996	12	0.45	District de la Veveyse, Fribourg - Freiburg, Schweiz, Suisse, Svizzera, Svizra	6.810878577887224	46.47538784639749	7.010774060444647	46.62628163335514
District de l'Ouest lausannois	boundary	administrative	6.566750921359194	46.546015858013305	12	0.45	District de l'Ouest lausannois, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.526939093313473	46.507395820046185	6.612864245859015	46.58466464590831
District de Morges	boundary	administrative	6.402731149654993	46.57497793186779	12	0.45	District de Morges, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.238586117623696	46.45890718073966	6.570489869641448	46.69141103267012
District de Neuchâtel	boundary	administrative	7.0205720877160465	47.0451056793727	12	0.45	District de Neuchâtel, Neuchâtel, Schweiz, Suisse, Svizzera, Svizra	6.89329531722143	46.97820095105606	7.08765388218049	47.112199671063
District de Nyon	boundary	administrative	6.178235201327823	46.41996045809634	12	0.45	District de Nyon, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.06385771843992	46.29485112359056	6.3797093715090805	46.545297864187454
District de Porrentruy	boundary	administrative	7.084491917987986	47.40868766096829	12	0.45	District de Porrentruy, Jura, Schweiz, Suisse, Svizzera, Svizra	6.879079357982049	47.313240456870055	7.246281567377338	47.50445807125291
District des Franches-Montagnes	boundary	administrative	7.008412384270194	47.24310119402828	12	0.45	District des Franches-Montagnes, Jura, Schweiz, Suisse, Svizzera, Svizra	6.840793171218337	47.15039726111015	7.170233984807566	47.33578568093104
District du Gros-de-Vaud	boundary	administrative	6.659835600521678	46.65179740390079	12	0.45	District du Gros-de-Vaud, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.507703296082525	46.560186554975544	6.8067758877408835	46.74341629945308
District du Jura-Nord vaudois	boundary	administrative	6.502071076105624	46.72980266377575	12	0.45	District du Jura-Nord vaudois, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.110526562748447	46.523457725821466	6.797940775062784	46.93608674911301
District du Locle	boundary	administrative	6.716154892582828	47.01789450127215	12	0.45	District du Locle, Neuchâtel, Schweiz, Suisse, Svizzera, Svizra	6.485758970660072	46.943816875495735	6.795152618791151	47.09213766963623
District du Val-de-Ruz	boundary	administrative	6.909906290214546	47.056779407379544	12	0.45	District du Val-de-Ruz, Neuchâtel, Schweiz, Suisse, Svizzera, Svizra	6.7954059199050505	46.988984688583955	7.0399630324180285	47.12731081756129
District du Val-de-Travers	boundary	administrative	6.548733612319828	46.911949508272784	12	0.45	District du Val-de-Travers, Neuchâtel, Schweiz, Suisse, Svizzera, Svizra	6.432655171647155	46.84660213756576	6.75090589304267	46.97733149623988
Dittingen	boundary	administrative	7.494993043793765	47.440625100901784	16	0.35	Dittingen, Bezirk Laufen, Basel-Landschaft, Schweiz, Suisse, Svizzera, Svizra	7.462438277367512	47.42573967905592	7.51383619144653	47.45748446094501
Dittingen	place	village	7.498914643597999	47.4383275374229	19	0.275	Dittingen, Bezirk Laufen, Basel-Landschaft, Schweiz, Suisse, Svizzera, Svizra	7.498914643597999	47.4383275374229	7.498914643597999	47.4383275374229
Dizy	boundary	administrative	6.49631942886184	46.63440382325881	16	0.35	Dizy, District de Morges, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.4804751865375465	46.62452948031576	6.512260872114069	46.64370274854904
Dizy	place	village	6.49557526892366	46.634954640025875	19	0.275	Dizy, District de Morges, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.49557526892366	46.634954640025875	6.49557526892366	46.634954640025875
Dogana	place	hamlet	9.512562442521274	46.333057095540916	19	0.275	Villa di Chiavenna	9.512562442521274	46.333057095540916	9.512562442521274	46.333057095540916
Dogelzwil	place	hamlet	8.093302052083999	47.155310397474366	19	0.275	Oberkirch, Luzern, Schweiz, Suisse, Svizzera, Svizra	8.093302052083999	47.155310397474366	8.093302052083999	47.155310397474366
Domat/Ems	boundary	administrative	9.449777361349472	46.81978687866163	16	0.35	Domat/Ems, Imboden, Graubünden - Grigioni - Grischun, Schweiz, Suisse, Svizzera, Svizra	9.406162731274748	46.79472083913075	9.497472753695092	46.84499532672742
Domat/Ems	place	village	9.45068589218988	46.83512706066413	19	0.275	Domat/Ems, Imboden, Graubünden - Grigioni - Grischun, Schweiz, Suisse, Svizzera, Svizra	9.45068589218988	46.83512706066413	9.45068589218988	46.83512706066413
Dombresson	place	village	6.956512469146388	47.07113203355019	19	0.275	Dombresson, Val-de-Ruz, District du Val-de-Ruz, Neuchâtel, Schweiz, Suisse, Svizzera, Svizra	6.956512469146388	47.07113203355019	6.956512469146388	47.07113203355019
Dombresson	place	village	6.956549538959952	47.07069319900952	19	0.275	Dombresson, Val-de-Ruz, District du Val-de-Ruz, Neuchâtel, Schweiz, Suisse, Svizzera, Svizra	6.949207472892624	47.06699992292368	6.968141773066435	47.07433375292437
Domdidier	place	village	7.014145597177163	46.86600984763082	19	0.275	Belmont-Broye, District de la Broye, Fribourg - Freiburg, Schweiz, Suisse, Svizzera, Svizra	7.014145597177163	46.86600984763082	7.014145597177163	46.86600984763082
Domleschg	boundary	administrative	9.465634205423381	46.76950132695275	16	0.35	Domleschg, Hinterrhein, Graubünden - Grigioni - Grischun, Schweiz, Suisse, Svizzera, Svizra	9.41435369469397	46.72670353889638	9.51466428856105	46.811994265190705
Dommartin	boundary	administrative	6.697592203672801	46.64385475436308	20	0.25	Dommartin, Montilliez, District du Gros-de-Vaud, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.683001999958236	46.63069403482373	6.70938839878653	46.657015138626306
Dommartin	place	village	6.702025651219885	46.649146124107965	19	0.275	Dommartin, Montilliez, District du Gros-de-Vaud, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.702025651219885	46.649146124107965	6.702025651219885	46.649146124107965
Dompierre	place	village	6.8841898881659915	46.708203086030835	19	0.275	Dompierre (VD), District de la Broye-Vully, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.8841898881659915	46.708203086030835	6.8841898881659915	46.708203086030835
Dompierre	place	village	6.989480757441697	46.8519836546793	19	0.275	Belmont-Broye, District de la Broye, Fribourg - Freiburg, Schweiz, Suisse, Svizzera, Svizra	6.989480757441697	46.8519836546793	6.989480757441697	46.8519836546793
Dompierre (VD)	boundary	administrative	6.8812395372216795	46.71213403098113	16	0.35	Dompierre (VD), District de la Broye-Vully, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.8657349490346755	46.70258109211524	6.898088927646371	46.721420173869
Donat	boundary	administrative	9.427959403462049	46.632790013531306	16	0.35	Donat, Hinterrhein, Graubünden - Grigioni - Grischun, Schweiz, Suisse, Svizzera, Svizra	9.399602970032106	46.61333041948561	9.445809049466417	46.65225731892792
Donat	place	village	9.429854348232737	46.62912024868388	19	0.275	Donat, Hinterrhein, Graubünden - Grigioni - Grischun, Schweiz, Suisse, Svizzera, Svizra	9.429854348232737	46.62912024868388	9.429854348232737	46.62912024868388
Donatyre	place	village	7.057663851720833	46.87647348027653	19	0.275	Avenches, Avenches, District de la Broye-Vully, Vaud, Schweiz, Suisse, Svizzera, Svizra	7.057663851720833	46.87647348027653	7.057663851720833	46.87647348027653
Dongio	place	hamlet	8.951816975888619	46.4405776348798	19	0.275	Acquarossa, Circolo d'Acquarossa, Distretto di Blenio, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.951816975888619	46.4405776348798	8.951816975888619	46.4405776348798
Donneloye	boundary	administrative	6.723180660777224	46.74934708268154	16	0.35	Donneloye, District du Jura-Nord vaudois, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.687951849058322	46.726129797624154	6.745211060388527	46.77309133799148
Donneloye	boundary	administrative	6.723687956522571	46.75360814888836	18	0.3	Donneloye, Donneloye, District du Jura-Nord vaudois, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.687951849058322	46.73413174912682	6.738431693282735	46.77309133799148
Donneloye	place	village	6.715528059042072	46.744324981576106	19	0.275	Donneloye, Donneloye, District du Jura-Nord vaudois, Vaud, Schweiz, Suisse, Svizzera, Svizra	6.715528059042072	46.744324981576106	6.715528059042072	46.744324981576106
Donzhausen	place	village	9.19556406127893	47.55384089198998	19	0.275	Sulgen, Bezirk Weinfelden, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.19556406127893	47.55384089198998	9.19556406127893	47.55384089198998
Doppleschwand	boundary	administrative	8.049328971180884	47.013971854405966	16	0.35	Doppleschwand, Luzern, Schweiz, Suisse, Svizzera, Svizra	8.031641419578337	46.99573086335318	8.067472127807378	47.03233077883642
Doppleschwand	place	village	8.055255839208115	47.01801834389152	19	0.275	Doppleschwand, Luzern, Schweiz, Suisse, Svizzera, Svizra	8.055255839208115	47.01801834389152	8.055255839208115	47.01801834389152
Dorbagnon	place	hamlet	7.317539981930822	46.311677794211406	19	0.275	Savièse, Sion, Valais - Wallis, Schweiz, Suisse, Svizzera, Svizra	7.317539981930822	46.311677794211406	7.317539981930822	46.311677794211406
Dorben	place	hamlet	7.6249832450124595	46.35147532193634	19	0.275	Albinen, Leuk, Valais - Wallis, Schweiz, Suisse, Svizzera, Svizra	7.6249832450124595	46.35147532193634	7.6249832450124595	46.35147532193634
Dorca	place	hamlet	8.692273942510724	46.291559969309475	19	0.275	Maggia, Circolo della Maggia, Distretto di Vallemaggia, Ticino, Schweiz, Suisse, Svizzera, Svizra	8.692273942510724	46.291559969309475	8.692273942510724	46.291559969309475
